id;name;geoid;geoname;value;datetime
1153;Generación medida Nuclear;;;6957.213;2025-08-01T00:00:00+02:00
1153;Generación medida Nuclear;;;6957.069;2025-08-01T01:00:00+02:00
1153;Generación medida Nuclear;;;6961.081;2025-08-01T02:00:00+02:00
1153;Generación medida Nuclear;;;6957.117;2025-08-01T03:00:00+02:00
1153;Generación medida Nuclear;;;6963.26;2025-08-01T04:00:00+02:00
1153;Generación medida Nuclear;;;6971.206;2025-08-01T05:00:00+02:00
1153;Generación medida Nuclear;;;6976.458;2025-08-01T06:00:00+02:00
1153;Generación medida Nuclear;;;6977.384;2025-08-01T07:00:00+02:00
1153;Generación medida Nuclear;;;6978.073;2025-08-01T08:00:00+02:00
1153;Generación medida Nuclear;;;6968.414;2025-08-01T09:00:00+02:00
1153;Generación medida Nuclear;;;6960.372;2025-08-01T10:00:00+02:00
1153;Generación medida Nuclear;;;6955.963;2025-08-01T11:00:00+02:00
1153;Generación medida Nuclear;;;6928.36;2025-08-01T12:00:00+02:00
1153;Generación medida Nuclear;;;6885.511;2025-08-01T13:00:00+02:00
1153;Generación medida Nuclear;;;6882.098;2025-08-01T14:00:00+02:00
1153;Generación medida Nuclear;;;6879.521;2025-08-01T15:00:00+02:00
1153;Generación medida Nuclear;;;6879.61;2025-08-01T16:00:00+02:00
1153;Generación medida Nuclear;;;6877.17;2025-08-01T17:00:00+02:00
1153;Generación medida Nuclear;;;6886.05;2025-08-01T18:00:00+02:00
1153;Generación medida Nuclear;;;6899.71;2025-08-01T19:00:00+02:00
1153;Generación medida Nuclear;;;6903.931;2025-08-01T20:00:00+02:00
1153;Generación medida Nuclear;;;6903.88;2025-08-01T21:00:00+02:00
1153;Generación medida Nuclear;;;6906.535;2025-08-01T22:00:00+02:00
1153;Generación medida Nuclear;;;6902.921;2025-08-01T23:00:00+02:00
1153;Generación medida Nuclear;;;6904.594;2025-08-02T00:00:00+02:00
1153;Generación medida Nuclear;;;6905.537;2025-08-02T01:00:00+02:00
1153;Generación medida Nuclear;;;6909.002;2025-08-02T02:00:00+02:00
1153;Generación medida Nuclear;;;6910.276;2025-08-02T03:00:00+02:00
1153;Generación medida Nuclear;;;6918.199;2025-08-02T04:00:00+02:00
1153;Generación medida Nuclear;;;6925.487;2025-08-02T05:00:00+02:00
1153;Generación medida Nuclear;;;6928.645;2025-08-02T06:00:00+02:00
1153;Generación medida Nuclear;;;6927.232;2025-08-02T07:00:00+02:00
1153;Generación medida Nuclear;;;6925.24;2025-08-02T08:00:00+02:00
1153;Generación medida Nuclear;;;6911.435;2025-08-02T09:00:00+02:00
1153;Generación medida Nuclear;;;6904.655;2025-08-02T10:00:00+02:00
1153;Generación medida Nuclear;;;6896.714;2025-08-02T11:00:00+02:00
1153;Generación medida Nuclear;;;6890.186;2025-08-02T12:00:00+02:00
1153;Generación medida Nuclear;;;6888.417;2025-08-02T13:00:00+02:00
1153;Generación medida Nuclear;;;6888.05;2025-08-02T14:00:00+02:00
1153;Generación medida Nuclear;;;6884.943;2025-08-02T15:00:00+02:00
1153;Generación medida Nuclear;;;6885.296;2025-08-02T16:00:00+02:00
1153;Generación medida Nuclear;;;6889.408;2025-08-02T17:00:00+02:00
1153;Generación medida Nuclear;;;6889.877;2025-08-02T18:00:00+02:00
1153;Generación medida Nuclear;;;6886.781;2025-08-02T19:00:00+02:00
1153;Generación medida Nuclear;;;6879.94;2025-08-02T20:00:00+02:00
1153;Generación medida Nuclear;;;6883.121;2025-08-02T21:00:00+02:00
1153;Generación medida Nuclear;;;6886.579;2025-08-02T22:00:00+02:00
1153;Generación medida Nuclear;;;6889.452;2025-08-02T23:00:00+02:00
1153;Generación medida Nuclear;;;6894.137;2025-08-03T00:00:00+02:00
1153;Generación medida Nuclear;;;6895.61;2025-08-03T01:00:00+02:00
1153;Generación medida Nuclear;;;6906.758;2025-08-03T02:00:00+02:00
1153;Generación medida Nuclear;;;6905.269;2025-08-03T03:00:00+02:00
1153;Generación medida Nuclear;;;6912.094;2025-08-03T04:00:00+02:00
1153;Generación medida Nuclear;;;6915.322;2025-08-03T05:00:00+02:00
1153;Generación medida Nuclear;;;6918.664;2025-08-03T06:00:00+02:00
1153;Generación medida Nuclear;;;6917.306;2025-08-03T07:00:00+02:00
1153;Generación medida Nuclear;;;6916.596;2025-08-03T08:00:00+02:00
1153;Generación medida Nuclear;;;6894.59;2025-08-03T09:00:00+02:00
1153;Generación medida Nuclear;;;6871.02;2025-08-03T10:00:00+02:00
1153;Generación medida Nuclear;;;6865.599;2025-08-03T11:00:00+02:00
1153;Generación medida Nuclear;;;6853.182;2025-08-03T12:00:00+02:00
1153;Generación medida Nuclear;;;6867.772;2025-08-03T13:00:00+02:00
1153;Generación medida Nuclear;;;6882.37;2025-08-03T14:00:00+02:00
1153;Generación medida Nuclear;;;6876.747;2025-08-03T15:00:00+02:00
1153;Generación medida Nuclear;;;6875.932;2025-08-03T16:00:00+02:00
1153;Generación medida Nuclear;;;6877.328;2025-08-03T17:00:00+02:00
1153;Generación medida Nuclear;;;6875.9;2025-08-03T18:00:00+02:00
1153;Generación medida Nuclear;;;6878.95;2025-08-03T19:00:00+02:00
1153;Generación medida Nuclear;;;6879.848;2025-08-03T20:00:00+02:00
1153;Generación medida Nuclear;;;6883.864;2025-08-03T21:00:00+02:00
1153;Generación medida Nuclear;;;6888.896;2025-08-03T22:00:00+02:00
1153;Generación medida Nuclear;;;6894.05;2025-08-03T23:00:00+02:00
1153;Generación medida Nuclear;;;6895.366;2025-08-04T00:00:00+02:00
1153;Generación medida Nuclear;;;6897.218;2025-08-04T01:00:00+02:00
1153;Generación medida Nuclear;;;6892.218;2025-08-04T02:00:00+02:00
1153;Generación medida Nuclear;;;6887.337;2025-08-04T03:00:00+02:00
1153;Generación medida Nuclear;;;6887.539;2025-08-04T04:00:00+02:00
1153;Generación medida Nuclear;;;6895.873;2025-08-04T05:00:00+02:00
1153;Generación medida Nuclear;;;6898.125;2025-08-04T06:00:00+02:00
1153;Generación medida Nuclear;;;6901.707;2025-08-04T07:00:00+02:00
1153;Generación medida Nuclear;;;6899.995;2025-08-04T08:00:00+02:00
1153;Generación medida Nuclear;;;6898.507;2025-08-04T09:00:00+02:00
1153;Generación medida Nuclear;;;6885.212;2025-08-04T10:00:00+02:00
1153;Generación medida Nuclear;;;6865.529;2025-08-04T11:00:00+02:00
1153;Generación medida Nuclear;;;6844.577;2025-08-04T12:00:00+02:00
1153;Generación medida Nuclear;;;6832.146;2025-08-04T13:00:00+02:00
1153;Generación medida Nuclear;;;6830.491;2025-08-04T14:00:00+02:00
1153;Generación medida Nuclear;;;6823.709;2025-08-04T15:00:00+02:00
1153;Generación medida Nuclear;;;6819.419;2025-08-04T16:00:00+02:00
1153;Generación medida Nuclear;;;6820.286;2025-08-04T17:00:00+02:00
1153;Generación medida Nuclear;;;6820.159;2025-08-04T18:00:00+02:00
1153;Generación medida Nuclear;;;6834.697;2025-08-04T19:00:00+02:00
1153;Generación medida Nuclear;;;6845.273;2025-08-04T20:00:00+02:00
1153;Generación medida Nuclear;;;6848.539;2025-08-04T21:00:00+02:00
1153;Generación medida Nuclear;;;6852.22;2025-08-04T22:00:00+02:00
1153;Generación medida Nuclear;;;6859.106;2025-08-04T23:00:00+02:00
1153;Generación medida Nuclear;;;6860.85;2025-08-05T00:00:00+02:00
1153;Generación medida Nuclear;;;6861.886;2025-08-05T01:00:00+02:00
1153;Generación medida Nuclear;;;6860.299;2025-08-05T02:00:00+02:00
1153;Generación medida Nuclear;;;6855.104;2025-08-05T03:00:00+02:00
1153;Generación medida Nuclear;;;6856.997;2025-08-05T04:00:00+02:00
1153;Generación medida Nuclear;;;6864.056;2025-08-05T05:00:00+02:00
1153;Generación medida Nuclear;;;6871.559;2025-08-05T06:00:00+02:00
1153;Generación medida Nuclear;;;6880.083;2025-08-05T07:00:00+02:00
1153;Generación medida Nuclear;;;6872.551;2025-08-05T08:00:00+02:00
1153;Generación medida Nuclear;;;6820.313;2025-08-05T09:00:00+02:00
1153;Generación medida Nuclear;;;6781.081;2025-08-05T10:00:00+02:00
1153;Generación medida Nuclear;;;6778.134;2025-08-05T11:00:00+02:00
1153;Generación medida Nuclear;;;6758.36;2025-08-05T12:00:00+02:00
1153;Generación medida Nuclear;;;6759.241;2025-08-05T13:00:00+02:00
1153;Generación medida Nuclear;;;6757.248;2025-08-05T14:00:00+02:00
1153;Generación medida Nuclear;;;6755.723;2025-08-05T15:00:00+02:00
1153;Generación medida Nuclear;;;6768.421;2025-08-05T16:00:00+02:00
1153;Generación medida Nuclear;;;6806.004;2025-08-05T17:00:00+02:00
1153;Generación medida Nuclear;;;6817.779;2025-08-05T18:00:00+02:00
1153;Generación medida Nuclear;;;6832.523;2025-08-05T19:00:00+02:00
1153;Generación medida Nuclear;;;6853.224;2025-08-05T20:00:00+02:00
1153;Generación medida Nuclear;;;6857.949;2025-08-05T21:00:00+02:00
1153;Generación medida Nuclear;;;6855.066;2025-08-05T22:00:00+02:00
1153;Generación medida Nuclear;;;6856.098;2025-08-05T23:00:00+02:00
1153;Generación medida Nuclear;;;6860.395;2025-08-06T00:00:00+02:00
1153;Generación medida Nuclear;;;6863.082;2025-08-06T01:00:00+02:00
1153;Generación medida Nuclear;;;6854.487;2025-08-06T02:00:00+02:00
1153;Generación medida Nuclear;;;6854.196;2025-08-06T03:00:00+02:00
1153;Generación medida Nuclear;;;6864.013;2025-08-06T04:00:00+02:00
1153;Generación medida Nuclear;;;6881.316;2025-08-06T05:00:00+02:00
1153;Generación medida Nuclear;;;6884.623;2025-08-06T06:00:00+02:00
1153;Generación medida Nuclear;;;6888.48;2025-08-06T07:00:00+02:00
1153;Generación medida Nuclear;;;6890.988;2025-08-06T08:00:00+02:00
1153;Generación medida Nuclear;;;6880.757;2025-08-06T09:00:00+02:00
1153;Generación medida Nuclear;;;6879.191;2025-08-06T10:00:00+02:00
1153;Generación medida Nuclear;;;6870.958;2025-08-06T11:00:00+02:00
1153;Generación medida Nuclear;;;6860.214;2025-08-06T12:00:00+02:00
1153;Generación medida Nuclear;;;6846.464;2025-08-06T13:00:00+02:00
1153;Generación medida Nuclear;;;6831.605;2025-08-06T14:00:00+02:00
1153;Generación medida Nuclear;;;6827.685;2025-08-06T15:00:00+02:00
1153;Generación medida Nuclear;;;6826.326;2025-08-06T16:00:00+02:00
1153;Generación medida Nuclear;;;6833.482;2025-08-06T17:00:00+02:00
1153;Generación medida Nuclear;;;6844.082;2025-08-06T18:00:00+02:00
1153;Generación medida Nuclear;;;6854.556;2025-08-06T19:00:00+02:00
1153;Generación medida Nuclear;;;6859.071;2025-08-06T20:00:00+02:00
1153;Generación medida Nuclear;;;6862.022;2025-08-06T21:00:00+02:00
1153;Generación medida Nuclear;;;6865.98;2025-08-06T22:00:00+02:00
1153;Generación medida Nuclear;;;6864.021;2025-08-06T23:00:00+02:00
1153;Generación medida Nuclear;;;6861.503;2025-08-07T00:00:00+02:00
1153;Generación medida Nuclear;;;6863.875;2025-08-07T01:00:00+02:00
1153;Generación medida Nuclear;;;6855.953;2025-08-07T02:00:00+02:00
1153;Generación medida Nuclear;;;6848.538;2025-08-07T03:00:00+02:00
1153;Generación medida Nuclear;;;6854.903;2025-08-07T04:00:00+02:00
1153;Generación medida Nuclear;;;6859.235;2025-08-07T05:00:00+02:00
1153;Generación medida Nuclear;;;6859.282;2025-08-07T06:00:00+02:00
1153;Generación medida Nuclear;;;6861.261;2025-08-07T07:00:00+02:00
1153;Generación medida Nuclear;;;6860.389;2025-08-07T08:00:00+02:00
1153;Generación medida Nuclear;;;6851.088;2025-08-07T09:00:00+02:00
1153;Generación medida Nuclear;;;6840.749;2025-08-07T10:00:00+02:00
1153;Generación medida Nuclear;;;6831.445;2025-08-07T11:00:00+02:00
1153;Generación medida Nuclear;;;6816.447;2025-08-07T12:00:00+02:00
1153;Generación medida Nuclear;;;6824.033;2025-08-07T13:00:00+02:00
1153;Generación medida Nuclear;;;6819.463;2025-08-07T14:00:00+02:00
1153;Generación medida Nuclear;;;6817.157;2025-08-07T15:00:00+02:00
1153;Generación medida Nuclear;;;6813.978;2025-08-07T16:00:00+02:00
1153;Generación medida Nuclear;;;6815.189;2025-08-07T17:00:00+02:00
1153;Generación medida Nuclear;;;6814.043;2025-08-07T18:00:00+02:00
1153;Generación medida Nuclear;;;6824.805;2025-08-07T19:00:00+02:00
1153;Generación medida Nuclear;;;6831.165;2025-08-07T20:00:00+02:00
1153;Generación medida Nuclear;;;6841.148;2025-08-07T21:00:00+02:00
1153;Generación medida Nuclear;;;6851.234;2025-08-07T22:00:00+02:00
1153;Generación medida Nuclear;;;6852.089;2025-08-07T23:00:00+02:00
1153;Generación medida Nuclear;;;6847.52;2025-08-08T00:00:00+02:00
1153;Generación medida Nuclear;;;6847.626;2025-08-08T01:00:00+02:00
1153;Generación medida Nuclear;;;6849.1;2025-08-08T02:00:00+02:00
1153;Generación medida Nuclear;;;6844.95;2025-08-08T03:00:00+02:00
1153;Generación medida Nuclear;;;6845.309;2025-08-08T04:00:00+02:00
1153;Generación medida Nuclear;;;6850.918;2025-08-08T05:00:00+02:00
1153;Generación medida Nuclear;;;6854.912;2025-08-08T06:00:00+02:00
1153;Generación medida Nuclear;;;6855.723;2025-08-08T07:00:00+02:00
1153;Generación medida Nuclear;;;6858.322;2025-08-08T08:00:00+02:00
1153;Generación medida Nuclear;;;6840.599;2025-08-08T09:00:00+02:00
1153;Generación medida Nuclear;;;6836.339;2025-08-08T10:00:00+02:00
1153;Generación medida Nuclear;;;6832.537;2025-08-08T11:00:00+02:00
1153;Generación medida Nuclear;;;6832.369;2025-08-08T12:00:00+02:00
1153;Generación medida Nuclear;;;6814.628;2025-08-08T13:00:00+02:00
1153;Generación medida Nuclear;;;6808.017;2025-08-08T14:00:00+02:00
1153;Generación medida Nuclear;;;6801.554;2025-08-08T15:00:00+02:00
1153;Generación medida Nuclear;;;6800.815;2025-08-08T16:00:00+02:00
1153;Generación medida Nuclear;;;6804.456;2025-08-08T17:00:00+02:00
1153;Generación medida Nuclear;;;6812.409;2025-08-08T18:00:00+02:00
1153;Generación medida Nuclear;;;6825.146;2025-08-08T19:00:00+02:00
1153;Generación medida Nuclear;;;6830.123;2025-08-08T20:00:00+02:00
1153;Generación medida Nuclear;;;6848.416;2025-08-08T21:00:00+02:00
