id;name;geoid;geoname;value;datetime
10035;Generación medida Hidráulica;;;2894464.792;2024-10-01T00:00:00+02:00
10035;Generación medida Hidráulica;;;2726245.446;2024-11-01T00:00:00+01:00
10035;Generación medida Hidráulica;;;2467255.369;2024-12-01T00:00:00+01:00
10035;Generación medida Hidráulica;;;3124322.018;2025-01-01T00:00:00+01:00
10035;Generación medida Hidráulica;;;4133133.36;2025-02-01T00:00:00+01:00
10035;Generación medida Hidráulica;;;4148550.481;2025-03-01T00:00:00+01:00
10035;Generación medida Hidráulica;;;3938850.568;2025-04-01T00:00:00+02:00
10035;Generación medida Hidráulica;;;3578052.198;2025-05-01T00:00:00+02:00
10035;Generación medida Hidráulica;;;2404385.058;2025-06-01T00:00:00+02:00
10035;Generación medida Hidráulica;;;1895084.142;2025-07-01T00:00:00+02:00
10035;Generación medida Hidráulica;;;1781807.046;2025-08-01T00:00:00+02:00
