id;name;geoid;geoname;value;datetime
1161;Generación medida Solar fotovoltaica;;;0.413;2025-08-01T00:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.4;2025-08-01T01:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.386;2025-08-01T02:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.368;2025-08-01T03:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.392;2025-08-01T04:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.478;2025-08-01T05:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;1.063;2025-08-01T06:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;508.953;2025-08-01T07:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;5214.491;2025-08-01T08:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;12853.263;2025-08-01T09:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;16523.963;2025-08-01T10:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17470.108;2025-08-01T11:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17918.805;2025-08-01T12:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17945.573;2025-08-01T13:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;18560.026;2025-08-01T14:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;18415.379;2025-08-01T15:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;18932.251;2025-08-01T16:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17550.399;2025-08-01T17:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;15197.785;2025-08-01T18:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;10655.144;2025-08-01T19:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;3730.848;2025-08-01T20:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;186.961;2025-08-01T21:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.938;2025-08-01T22:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.731;2025-08-01T23:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.51;2025-08-02T00:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.487;2025-08-02T01:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.405;2025-08-02T02:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.393;2025-08-02T03:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.374;2025-08-02T04:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.456;2025-08-02T05:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;1.016;2025-08-02T06:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;627.711;2025-08-02T07:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;6150.922;2025-08-02T08:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;13263.331;2025-08-02T09:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;16346.99;2025-08-02T10:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17304.258;2025-08-02T11:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;18059.616;2025-08-02T12:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17735.733;2025-08-02T13:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17204.243;2025-08-02T14:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17282.033;2025-08-02T15:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17240.106;2025-08-02T16:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17401.895;2025-08-02T17:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;17083.396;2025-08-02T18:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;11923.735;2025-08-02T19:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;3999.365;2025-08-02T20:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;164.837;2025-08-02T21:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;1.156;2025-08-02T22:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.716;2025-08-02T23:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.486;2025-08-03T00:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.467;2025-08-03T01:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.423;2025-08-03T02:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.381;2025-08-03T03:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.36;2025-08-03T04:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;0.452;2025-08-03T05:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;1.049;2025-08-03T06:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;544.803;2025-08-03T07:00:00+02:00
1161;Generación medida Solar fotovoltaica;;;5695.249;2025-08-03T08:00:00+02:00
