id;name;geoid;geoname;value;datetime
10036;Generación medida Carbón;;;308803.599;2024-10-01T00:00:00+02:00
10036;Generación medida Carbón;;;286169.746;2024-11-01T00:00:00+01:00
10036;Generación medida Carbón;;;313037.747;2024-12-01T00:00:00+01:00
10036;Generación medida Carbón;;;297469.818;2025-01-01T00:00:00+01:00
10036;Generación medida Carbón;;;278055.158;2025-02-01T00:00:00+01:00
10036;Generación medida Carbón;;;190539.58;2025-03-01T00:00:00+01:00
10036;Generación medida Carbón;;;169826.411;2025-04-01T00:00:00+02:00
10036;Generación medida Carbón;;;143526.748;2025-05-01T00:00:00+02:00
10036;Generación medida Carbón;;;154141.783;2025-06-01T00:00:00+02:00
10036;Generación medida Carbón;;;105938.849;2025-07-01T00:00:00+02:00
10036;Generación medida Carbón;;;0.11;2025-08-01T00:00:00+02:00
